CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
02.560.878/0001-07;2025-06-30;1;HOSPITAL ANCHIETA S.A.;62783;0;62783;0;0;0
02.560.878/0001-07;2025-09-30;1;HOSPITAL ANCHIETA S.A.;62783;0;62783;0;0;0
02.591.787/0001-39;2025-03-31;2;CAPITALPART PARTICIPACOES S.A.;913;1646;2559;0;0;0
02.591.787/0001-39;2025-06-30;1;CAPITALPART PARTICIPACOES S.A.;913;1646;2559;0;0;0
02.591.787/0001-39;2025-09-30;1;CAPITALPART PARTICIPACOES S.A.;913;1646;2559;0;0;0
02.600.854/0001-34;2025-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;15865086849;0;15865086849;0;0;0
02.600.854/0001-34;2025-06-30;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;15865086849;0;15865086849;0;0;0
02.600.854/0001-34;2025-09-30;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;15865086849;0;15865086849;0;0;0
02.635.522/0001-95;2025-06-30;1;JALLES MACHADO S.A.;303541864;0;303541864;1994200;0;1994200
02.635.522/0001-95;2025-09-30;1;JALLES MACHADO S.A.;303541864;0;303541864;1994200;0;1994200
02.635.522/0001-95;2025-12-31;1;JALLES MACHADO S.A.;303541864;0;303541864;1994200;0;1994200
02.664.042/0001-52;2025-03-31;1;TERMINAL GARAGEM MENEZES CORTES S.A.;526306;0;526306;0;0;0
02.664.042/0001-52;2025-06-30;1;TERMINAL GARAGEM MENEZES CORTES S.A.;526306;0;526306;0;0;0
02.664.042/0001-52;2025-09-30;1;TERMINAL GARAGEM MENEZES CORTES S.A.;526306;0;526306;0;0;0
02.724.983/0001-34;2025-03-31;1;SANESALTO SANEAMENTO S.A.;5353341;0;5353341;0;0;0
02.724.983/0001-34;2025-06-30;1;SANESALTO SANEAMENTO S.A.;5353341;0;5353341;0;0;0
02.762.121/0001-04;2025-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;864170;0;864170;4550;0;4550
02.762.121/0001-04;2025-06-30;1;SANTOS BRASIL PARTICIPACOES S.A.;864170;0;864170;0;0;0
02.762.121/0001-04;2025-09-30;1;SANTOS BRASIL PARTICIPACOES S.A.;864170;0;864170;0;0;0
02.762.124/0001-30;2025-03-31;1;BETAPART PARTICIPACOES S.A.;2761620;0;2761620;0;0;0
02.762.124/0001-30;2025-06-30;1;BETAPART PARTICIPACOES S.A.;2761620;0;2761620;0;0;0
02.762.124/0001-30;2025-09-30;1;BETAPART PARTICIPACOES S.A.;2761620;0;2761620;0;0;0
02.796.775/0001-40;2025-03-31;1;GAMA PARTICIPACOES S.A.;1935716;0;1935716;0;0;0
02.796.775/0001-40;2025-06-30;1;GAMA PARTICIPACOES S.A.;1935716;0;1935716;0;0;0
02.796.775/0001-40;2025-09-30;1;GAMA PARTICIPACOES S.A.;1935716;0;1935716;0;0;0
02.800.026/0001-40;2025-03-31;1;COGNA EDUCAÇÃO S.A.;1876606210;0;1876606210;68323076;0;68323076
02.800.026/0001-40;2025-06-30;1;COGNA EDUCAÇÃO S.A.;1876606210;0;1876606210;62632812;0;62632812
02.800.026/0001-40;2025-09-30;1;COGNA EDUCAÇÃO S.A.;1876606210;0;1876606210;62435142;0;62435142
02.846.056/0001-97;2025-03-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2020000000;0;2020000000;9884118;0;9884118
02.846.056/0001-97;2025-06-30;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2020000000;0;2020000000;9512335;0;9512335
02.846.056/0001-97;2025-09-30;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2020000000;0;2020000000;9884118;0;9884118
02.860.694/0001-62;2025-03-31;1;T4F ENTRETENIMENTO S.A.;67413;0;67413;0;0;0
02.860.694/0001-62;2025-06-30;2;T4F ENTRETENIMENTO S.A.;6741262;0;6741262;0;0;0
02.860.694/0001-62;2025-09-30;1;T4F ENTRETENIMENTO S.A.;6741262;0;6741262;0;0;0
02.916.265/0001-60;2025-03-31;1;JBS S.A.;2218116370;0;2218116370;0;0;0
02.916.265/0001-60;2025-06-30;2;JBS S.A.;2218116370;0;2218116370;0;0;0
02.916.265/0001-60;2025-09-30;1;JBS S.A.;2218116370;0;2218116370;0;0;0
02.919.555/0001-67;2025-03-31;1;ARTERIS S.A.;760338900;0;760338900;0;0;0
02.919.555/0001-67;2025-06-30;1;ARTERIS S.A.;760338900;0;760338900;0;0;0
02.919.555/0001-67;2025-09-30;1;ARTERIS S.A.;760338900;0;760338900;0;0;0
02.932.074/0001-91;2025-03-31;1;HYPERA S.A.;633420823;0;633420823;1621455;0;1621455
02.932.074/0001-91;2025-06-30;1;HYPERA S.A.;633420823;0;633420823;482411;0;482411
02.932.074/0001-91;2025-09-30;1;HYPERA S.A.;633420823;0;633420823;479811;0;479811
02.950.811/0001-89;2025-03-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;13948;0;13948;0;0;0
02.950.811/0001-89;2025-06-30;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;29691;0;29691;0;0;0
02.950.811/0001-89;2025-09-30;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;29691;0;29691;0;0;0
02.992.449/0001-09;2025-03-31;1;PROMPT PARTICIPACOES S.A.;14255137226;0;14255137226;0;0;0
02.992.449/0001-09;2025-06-30;1;PROMPT PARTICIPACOES S.A.;41755137226;0;41755137226;0;0;0
02.992.449/0001-09;2025-09-30;1;PROMPT PARTICIPACOES S.A.;41755137226;0;41755137226;0;0;0
02.998.301/0001-81;2025-03-31;1;RIO PARANAPANEMA ENERGIA S.A.;31477761;62955522;94433283;0;0;0
02.998.301/0001-81;2025-06-30;1;RIO PARANAPANEMA ENERGIA S.A.;31477761;62955522;94433283;0;0;0
02.998.301/0001-81;2025-09-30;1;RIO PARANAPANEMA ENERGIA S.A.;31477761;62955522;94433283;0;0;0
02.998.611/0001-04;2025-03-31;1;ISA ENERGIA BRASIL;257937732;400945572;658883304;0;0;0
02.998.611/0001-04;2025-06-30;1;ISA ENERGIA BRASIL;257937732;400945572;658883304;0;0;0
02.998.611/0001-04;2025-09-30;1;ISA ENERGIA BRASIL;257937732;400945572;658883304;0;0;0
03.014.553/0001-91;2025-03-31;1;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;44000;0;44000;623;0;623
03.014.553/0001-91;2025-06-30;1;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;44000;0;44000;623;0;623
03.014.553/0001-91;2025-09-30;1;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;44000;0;44000;623;0;623
03.025.305/0001-46;2025-03-31;2;RODOVIAS DAS COLINAS S.A.;74220;0;74220;0;0;0
03.025.305/0001-46;2025-06-30;2;RODOVIAS DAS COLINAS S.A.;74220;0;74220;0;0;0
03.025.305/0001-46;2025-09-30;1;RODOVIAS DAS COLINAS S.A.;74220;0;74220;0;0;0
03.207.703/0001-83;2025-03-31;1;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;4763110;0;4763110;0;0;0
03.207.703/0001-83;2025-06-30;1;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;4763110;0;4763110;0;0;0
03.207.703/0001-83;2025-09-30;1;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;4763110;0;4763110;0;0;0
03.220.438/0001-73;2025-03-31;1;EQUATORIAL S.A.;1253847835;0;1253847835;1961938;0;1961938
03.220.438/0001-73;2025-06-30;1;EQUATORIAL S.A.;1254548088;0;1254548088;2264134;0;2264134
03.220.438/0001-73;2025-09-30;1;EQUATORIAL S.A.;1255505024;0;1255505024;779023;0;779023
03.279.285/0001-30;2025-03-31;2;ORIZON MEIO AMBIENTE S.A.;3510;0;3510;0;0;0
03.279.285/0001-30;2025-06-30;1;ORIZON MEIO AMBIENTE S.A.;3510;0;3510;0;0;0
03.279.285/0001-30;2025-09-30;1;ORIZON MEIO AMBIENTE S.A.;3510;0;3510;0;0;0
03.303.999/0001-36;2025-03-31;1;DTCOM - DIRECT TO COMPANY S.A.;10680476;450655;11131131;0;0;0
03.303.999/0001-36;2025-06-30;1;DTCOM - DIRECT TO COMPANY S.A.;10680476;450655;11131131;0;0;0
03.303.999/0001-36;2025-09-30;1;DTCOM - DIRECT TO COMPANY S.A.;10680476;450655;11131131;0;0;0
03.342.704/0001-30;2025-03-31;1;PETRORECÔNCAVO S.A.;293472126;0;293472126;552936;0;552936
03.342.704/0001-30;2025-06-30;1;PETRORECÔNCAVO S.A.;293472126;0;293472126;498471;0;498471
03.342.704/0001-30;2025-09-30;1;PETRORECÔNCAVO S.A.;293472126;0;293472126;494364;0;494364
03.378.521/0001-75;2025-03-31;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;372555324;0;372555324;0;0;0
03.378.521/0001-75;2025-06-30;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;372555324;0;372555324;0;0;0
03.378.521/0001-75;2025-09-30;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;372555324;0;372555324;0;0;0
03.467.321/0001-99;2025-03-31;1;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;75529774;143412165;218941939;0;0;0
03.467.321/0001-99;2025-06-30;1;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;75529774;143412165;218941939;0;0;0
03.467.321/0001-99;2025-09-30;1;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;75529774;143412165;218941939;0;0;0
03.538.833/0001-07;2025-03-31;1;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;451303226;0;451303226;0;0;0
03.538.833/0001-07;2025-06-30;1;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;451303226;0;451303226;0;0;0
03.538.833/0001-07;2025-09-30;1;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;451303226;0;451303226;0;0;0
03.758.318/0001-24;2025-03-31;1;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;143057124;286114248;429171372;0;0;0
03.758.318/0001-24;2025-06-30;1;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;143057124;286114248;429171372;0;0;0
03.758.318/0001-24;2025-09-30;1;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;143057124;286114248;429171372;0;0;0
03.767.538/0001-14;2025-03-31;1;BRAZILIAN SECURITIES CIA SECURITIZACAO;77864966;0;77864966;0;0;0
03.767.538/0001-14;2025-06-30;1;BRAZILIAN SECURITIES CIA SECURITIZACAO;77864966;0;77864966;0;0;0
03.767.538/0001-14;2025-09-30;1;BRAZILIAN SECURITIES CIA SECURITIZACAO;77864966;0;77864966;0;0;0
03.795.050/0001-09;2025-03-31;1;TERMOPERNAMBUCO S.A.;433894;0;433894;0;0;0
03.795.050/0001-09;2025-06-30;1;TERMOPERNAMBUCO S.A.;433894;0;433894;0;0;0
03.795.050/0001-09;2025-09-30;1;TERMOPERNAMBUCO S.A.;436080;0;436080;0;0;0
03.802.115/0001-98;2025-03-31;1;CLEAR SALE S.A.;187926060;0;187926060;0;0;0
03.820.456/0001-96;2025-03-31;1;BSB ENERGÉTICA S.A.;3028501;0;3028501;0;0;0
03.820.456/0001-96;2025-06-30;1;BSB ENERGÉTICA S.A.;3028501;0;3028501;0;0;0
03.820.456/0001-96;2025-09-30;1;BSB ENERGÉTICA S.A.;3028501;0;3028501;0;0;0
03.847.461/0001-92;2025-03-31;1;BRADESPAR S.A.;137990;255107;393097;0;0;0
03.847.461/0001-92;2025-06-30;1;BRADESPAR S.A.;137990;255107;393097;0;0;0
03.847.461/0001-92;2025-09-30;1;BRADESPAR S.A.;137990;255107;393097;0;0;0
03.853.896/0001-40;2025-03-31;1;MARFRIG GLOBAL FOODS S.A.;857928119;0;857928119;708700;0;708700
03.853.896/0001-40;2025-06-30;1;MARFRIG GLOBAL FOODS S.A.;857928119;0;857928119;23082763;0;23082763
03.853.896/0001-40;2025-09-30;1;MARFRIG GLOBAL FOODS S.A.;1437644362;0;1437644362;8045306;0;8045306
03.953.509/0001-47;2025-03-31;1;CPFL GERACAO DE ENERGIA S.A.;225137769366;0;225137769366;0;0;0
03.953.509/0001-47;2025-06-30;1;CPFL GERACAO DE ENERGIA S.A.;225137769366;0;225137769366;0;0;0
03.953.509/0001-47;2025-09-30;1;CPFL GERACAO DE ENERGIA S.A.;225137769366;0;225137769366;0;0;0
03.983.431/0001-03;2025-03-31;1;EDP - ENERGIAS DO BRASIL S.A.;545100;0;545100;0;0;0
03.983.431/0001-03;2025-06-30;1;EDP - ENERGIAS DO BRASIL S.A.;545100;0;545100;0;0;0
03.983.431/0001-03;2025-09-30;1;EDP - ENERGIAS DO BRASIL S.A.;545100;0;545100;0;0;0
04.030.182/0001-02;2025-03-31;1;CABINDA PARTICIPACOES S.A.;2548000;5096000;7644000;0;0;0
04.030.182/0001-02;2025-06-30;1;CABINDA PARTICIPACOES S.A.;2548000;5096000;7644000;0;0;0
04.030.182/0001-02;2025-09-30;1;CABINDA PARTICIPACOES S.A.;2548000;5096000;7644000;0;0;0
04.031.213/0001-31;2025-03-31;1;CACONDE PARTICIPACOES S.A.;793211;1586542;2379753;0;0;0
04.031.213/0001-31;2025-06-30;1;CACONDE PARTICIPACOES S.A.;793211;1586542;2379753;0;0;0
04.031.213/0001-31;2025-09-30;1;CACONDE PARTICIPACOES S.A.;793211;1586542;2379753;0;0;0
04.032.433/0001-80;2025-03-31;2;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;26710356;0;26710356;0;0;0
04.032.433/0001-80;2025-06-30;1;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;26710356;0;26710356;0;0;0
04.032.433/0001-80;2025-09-30;1;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;26710356;0;26710356;0;0;0
04.038.763/0001-82;2025-03-31;1;CAIANDA PARTICIPACOES S.A.;776869;1553254;2330123;0;0;0
04.038.763/0001-82;2025-06-30;1;CAIANDA PARTICIPACOES S.A.;776869;1553254;2330123;0;0;0
04.038.763/0001-82;2025-09-30;1;CAIANDA PARTICIPACOES S.A.;776869;1553254;2330123;0;0;0
04.065.053/0001-41;2025-03-31;1;BRZ EMPREENDIMENTOS E CONSTRUÇÕES S.A.;15000000;0;15000000;0;0;0
04.065.053/0001-41;2025-06-30;1;BRZ EMPREENDIMENTOS E CONSTRUÇÕES S.A.;15000000;0;15000000;0;0;0
04.065.053/0001-41;2025-09-30;1;BRZ EMPREENDIMENTOS E CONSTRUÇÕES S.A.;15000000;0;15000000;0;0;0
04.069.709/0001-02;2025-03-31;1;BIONEXO S.A.;188025353;0;188025353;0;0;0
04.069.709/0001-02;2025-06-30;1;BIONEXO S.A.;188025353;0;188025353;0;0;0
04.069.709/0001-02;2025-09-30;1;BIONEXO S.A.;188025353;0;188025353;0;0;0
04.089.570/0001-50;2025-03-31;1;ÁGUAS GUARIROBA S.A;331012034;0;331012034;0;0;0
04.089.570/0001-50;2025-06-30;1;ÁGUAS GUARIROBA S.A;331012034;0;331012034;0;0;0
04.089.570/0001-50;2025-09-30;1;ÁGUAS GUARIROBA S.A;331012034;0;331012034;0;0;0
04.149.454/0001-80;2025-03-31;1;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;696334;0;696334;713;0;713
04.149.454/0001-80;2025-06-30;1;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;696334;0;696334;713;0;713
04.149.454/0001-80;2025-09-30;1;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;696334;0;696334;713;0;713
04.172.213/0001-51;2025-03-31;1;CIA PIRATININGA DE FORCA E LUZ;53096770180;0;53096770180;0;0;0
04.172.213/0001-51;2025-06-30;1;CIA PIRATININGA DE FORCA E LUZ;53096770180;0;53096770180;0;0;0
04.172.213/0001-51;2025-09-30;1;CIA PIRATININGA DE FORCA E LUZ;53096770180;53096770180;106193540360;0;0;0
04.212.396/0001-91;2025-03-31;1;VOKE S.A.;27123015;0;27123015;0;0;0
04.212.396/0001-91;2025-06-30;1;VOKE S.A.;27123015;0;27123015;0;0;0
04.212.396/0001-91;2025-09-30;1;VOKE S.A.;27123015;0;27123015;0;0;0
04.368.865/0001-66;2025-03-31;1;LIGGA TELECOMUNICAÇÕES S.A.;749146899;0;749146899;0;0;0
04.368.865/0001-66;2025-06-30;1;LIGGA TELECOMUNICAÇÕES S.A.;749146899;0;749146899;0;0;0
04.368.865/0001-66;2025-09-30;1;LIGGA TELECOMUNICAÇÕES S.A.;749146899;0;749146899;0;0;0
04.368.898/0001-06;2025-03-31;1;COPEL DISTRIBUIÇÃO S.A.;5372205949;0;5372205949;0;0;0
04.368.898/0001-06;2025-06-30;1;COPEL DISTRIBUIÇÃO S.A.;5372205949;0;5372205949;0;0;0
04.368.898/0001-06;2025-09-30;1;COPEL DISTRIBUIÇÃO S.A.;5372205949;0;5372205949;0;0;0
04.370.282/0001-70;2025-03-31;1;COPEL GERAÇÃO E TRANSMISSÃO S.A.;6242757424;0;6242757424;0;0;0
04.370.282/0001-70;2025-06-30;1;COPEL GERAÇÃO E TRANSMISSÃO S.A.;6444967369;0;6444967369;0;0;0
04.370.282/0001-70;2025-09-30;1;COPEL GERAÇÃO E TRANSMISSÃO S.A.;6842757424;0;6842757424;0;0;0
04.423.567/0001-21;2025-03-31;1;ENEVA S.A;1932592;0;1932592;21806;0;21806
04.423.567/0001-21;2025-06-30;1;ENEVA S.A;1932591767;0;1932591767;21220310;0;21220310
04.423.567/0001-21;2025-09-30;1;ENEVA S.A;1936973658;0;1936973658;21193194;0;21193194
04.601.397/0001-28;2025-03-31;2;BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.;438007537;0;438007537;0;0;0
04.601.397/0001-28;2025-06-30;1;BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.;438007537;0;438007537;0;0;0
04.601.397/0001-28;2025-09-30;1;BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.;438007537;0;438007537;0;0;0
04.626.426/0001-06;2025-03-31;1;BTG PACTUAL COMMODITIES SERTRADING S.A.;4214287450;0;4214287450;0;0;0
04.626.426/0001-06;2025-06-30;1;BTG PACTUAL COMMODITIES SERTRADING S.A.;11046094622;0;11046094622;0;0;0
04.626.426/0001-06;2025-09-30;1;BTG PACTUAL COMMODITIES SERTRADING S.A.;11046094622;0;11046094622;0;0;0
04.739.720/0001-24;2025-03-31;1;USINA TERMELÉTRICA PAMPA SUL S.A.;1268041000;0;1268041000;0;0;0
04.739.720/0001-24;2025-06-30;2;USINA TERMELÉTRICA PAMPA SUL S.A.;1268041000;0;1268041000;0;0;0
04.739.720/0001-24;2025-09-30;1;USINA TERMELÉTRICA PAMPA SUL S.A.;1268041000;0;1268041000;0;0;0
04.752.991/0001-10;2025-03-31;1;BIOMM S.A.;126841532;0;126841532;0;0;0
04.752.991/0001-10;2025-06-30;1;BIOMM S.A.;126841532;0;126841532;0;0;0
04.752.991/0001-10;2025-09-30;1;BIOMM S.A.;136841532;0;136841532;0;0;0
04.821.041/0001-08;2025-03-31;1;METALFRIO SOLUTIONS S.A.;6286293;0;6286293;0;0;0
04.821.041/0001-08;2025-06-30;1;METALFRIO SOLUTIONS S.A.;6286293;0;6286293;0;0;0
04.821.041/0001-08;2025-09-30;1;METALFRIO SOLUTIONS S.A.;6286293;0;6286293;0;0;0
04.895.728/0001-80;2025-03-31;1;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2204620569;4453438;2209074007;0;0;0
04.895.728/0001-80;2025-06-30;1;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2204620569;4453438;2209074007;0;0;0
04.895.728/0001-80;2025-09-30;1;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2204620569;4453438;2209074007;0;0;0
04.902.979/0001-44;2025-03-31;1;BCO AMAZONIA S.A.;56058315;0;56058315;0;0;0
04.902.979/0001-44;2025-06-30;1;BCO AMAZONIA S.A.;56058315;0;56058315;0;0;0
04.902.979/0001-44;2025-09-30;1;BCO AMAZONIA S.A.;56058315;0;56058315;0;0;0
04.912.242/0001-02;2025-03-31;1;PORTUENSE FERRAGENS S/A;24;5;29;0;0;0
04.912.242/0001-02;2025-06-30;1;PORTUENSE FERRAGENS S/A;24;5;29;0;0;0
04.912.242/0001-02;2025-09-30;1;PORTUENSE FERRAGENS S/A;24;5;29;0;0;0
04.913.711/0001-08;2025-03-31;1;BCO ESTADO DO PARA S.A.;9521649;0;9521649;0;0;0
04.913.711/0001-08;2025-06-30;2;BCO ESTADO DO PARA S.A.;9521649;0;9521649;0;0;0
04.913.711/0001-08;2025-09-30;1;BCO ESTADO DO PARA S.A.;9521649;0;9521649;0;0;0
04.972.092/0001-22;2025-03-31;1;GRUPO FARTURA DE HORTIFRUT S.A.;2781220;0;2781220;0;0;0
04.972.092/0001-22;2025-06-30;1;GRUPO FARTURA DE HORTIFRUT S.A.;2781220;0;2781220;0;0;0
04.972.092/0001-22;2025-09-30;1;GRUPO FARTURA DE HORTIFRUT S.A.;2781220;0;2781220;0;0;0
04.986.320/0001-13;2025-03-31;1;SER EDUCACIONAL S.A.;128721560;0;128721560;1496421;0;1496421
04.986.320/0001-13;2025-06-30;1;SER EDUCACIONAL S.A.;128721560;0;128721560;1496421;0;1496421
04.986.320/0001-13;2025-09-30;1;SER EDUCACIONAL S.A.;128721560;0;128721560;1106923;0;1106923
04.992.714/0001-84;2025-03-31;1;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;2312328578;0;2312328578;0;0;0
04.992.714/0001-84;2025-06-30;1;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;2312328578;0;2312328578;0;0;0
04.992.714/0001-84;2025-09-30;1;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;2312328578;0;2312328578;0;0;0
05.197.443/0001-38;2025-03-31;1;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;7539463263;0;7539463263;119673213;0;119673213
05.197.443/0001-38;2025-06-30;1;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;502630884;0;502630884;7617524;0;7617524
05.197.443/0001-38;2025-09-30;1;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;502630884;0;502630884;7509427;0;7509427
05.303.439/0001-07;2025-03-31;1;UNIGEL PARTICIPAÇÕES S.A.;920962726;0;920962726;0;0;0
05.303.439/0001-07;2025-06-30;1;UNIGEL PARTICIPAÇÕES S.A.;920962726;0;920962726;0;0;0
05.336.882/0001-84;2025-03-31;1;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;20000;0;20000;0;0;0
05.336.882/0001-84;2025-06-30;1;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;20000;0;20000;0;0;0
05.336.882/0001-84;2025-09-30;1;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;20000;0;20000;0;0;0
05.878.397/0001-32;2025-03-31;1;ALLOS S.A.;542936909;0;542936909;42180971;0;42180971
05.878.397/0001-32;2025-06-30;1;ALLOS S.A.;542936909;0;542936909;43324774;0;43324774
05.878.397/0001-32;2025-09-30;1;ALLOS S.A.;504190947;0;504190947;5000000;0;5000000
05.917.486/0001-40;2025-03-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;63461;0;63461;0;0;0
05.917.486/0001-40;2025-06-30;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;63461;0;63461;0;0;0
05.917.486/0001-40;2025-09-30;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;63461;0;63461;0;0;0
06.016.348/0001-53;2025-03-31;1;VENTOS DO SUL ENERGIA S.A.;140964000;0;140964000;0;0;0
06.016.348/0001-53;2025-06-30;1;VENTOS DO SUL ENERGIA S.A.;140964000;0;140964000;0;0;0
06.016.348/0001-53;2025-09-30;1;VENTOS DO SUL ENERGIA S.A.;140964000;0;140964000;0;0;0
06.047.087/0001-39;2025-03-31;1;REDE D'OR SÃO LUIZ S.A.;2289292590;0;2289292590;80624182;0;80624182
06.047.087/0001-39;2025-06-30;1;REDE D'OR SÃO LUIZ S.A.;2289292590;0;2289292590;82549182;0;82549182
06.047.087/0001-39;2025-09-30;1;REDE D'OR SÃO LUIZ S.A.;2289292590;0;2289292590;82549182;0;82549182
06.057.223/0001-71;2025-03-31;1;SENDAS DISTRIBUIDORA S.A.;1352245;0;1352245;3800;0;3800
06.057.223/0001-71;2025-06-30;1;SENDAS DISTRIBUIDORA S.A.;1352245;0;1352245;5108;0;5108
06.057.223/0001-71;2025-09-30;1;SENDAS DISTRIBUIDORA S.A.;1353436;0;1353436;9194;0;9194
06.164.253/0001-87;2025-03-31;2;GOL LINHAS AEREAS INTELIGENTES S.A.;2863682500;338594335;3202276835;0;2109;2109
06.164.253/0001-87;2025-06-30;1;GOL LINHAS AEREAS INTELIGENTES S.A.;8196784982987;969160400803;9165945383790;2109;0;2109
06.164.253/0001-87;2025-09-30;1;GOL LINHAS AEREAS INTELIGENTES S.A.;8196784982987;969160400803;9165945383790;2109;0;2109
06.267.630/0001-03;2025-12-31;1;COMPANHIA BRASILEIRA DE EDUCAÇÃO E SISTEMA DE ENSINO S.A.;2753252;0;2753252;0;0;0
06.272.793/0001-84;2025-03-31;1;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;161318939;2864960;164183899;0;0;0
06.272.793/0001-84;2025-06-30;1;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;161318939;2864960;164183899;0;0;0
06.272.793/0001-84;2025-09-30;1;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;161318939;2864960;164183899;0;0;0
06.347.409/0001-65;2025-03-31;1;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;4809277645;0;4809277645;0;0;0
06.347.409/0001-65;2025-06-30;1;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;480927764500;0;480927764500;0;0;0
06.347.409/0001-65;2025-09-30;1;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;4809277645;0;4809277645;0;0;0
06.626.253/0001-51;2025-03-31;1;EMPREENDIMENTOS PAGUE MENOS S.A.;622672736;0;622672736;4134285;0;4134285
06.626.253/0001-51;2025-06-30;1;EMPREENDIMENTOS PAGUE MENOS S.A.;622672736;0;622672736;2754431;0;2754431
06.626.253/0001-51;2025-09-30;2;EMPREENDIMENTOS PAGUE MENOS S.A.;662673160;0;662673160;2668088;0;2668088
06.977.745/0001-91;2025-03-31;1;BR MALLS PARTICIPACOES S.A.;819720494;0;819720494;0;0;0
06.977.745/0001-91;2025-06-30;1;BR MALLS PARTICIPACOES S.A.;819720494;0;819720494;0;0;0
06.977.745/0001-91;2025-09-30;1;BR MALLS PARTICIPACOES S.A.;819720494;0;819720494;0;0;0
06.981.176/0001-58;2025-03-31;1;CEMIG GERACAO E TRANSMISSAO S.A.;2896785;0;2896785;0;0;0
06.981.176/0001-58;2025-06-30;1;CEMIG GERACAO E TRANSMISSAO S.A.;2896785;0;2896785;0;0;0
