CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
02.502.844/0001-66;2021-06-30;1;RUMO MALHA PAULISTA S.A.;1766438661417;3266355797112;5032794458529;0;0;0
02.502.844/0001-66;2021-09-30;1;RUMO MALHA PAULISTA S.A.;1766438661417;3266355797112;5032794458529;0;0;0
02.509.186/0001-34;2021-03-31;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;610;0;610;0;0;0
02.509.186/0001-34;2021-06-30;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;610;0;610;0;0;0
02.509.186/0001-34;2021-09-30;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;610;0;610;0;0;0
02.509.491/0001-26;2021-03-31;1;CONC ECOVIAS IMIGRANTES S.A.;262452;0;262452;0;0;0
02.509.491/0001-26;2021-06-30;1;CONC ECOVIAS IMIGRANTES S.A.;262452;0;262452;0;0;0
02.509.491/0001-26;2021-09-30;1;CONC ECOVIAS IMIGRANTES S.A.;262452;0;262452;0;0;0
02.558.157/0001-62;2021-03-31;1;TELEFÔNICA BRASIL S.A;1690985;0;1690985;4522;0;4522
02.558.157/0001-62;2021-06-30;1;TELEFÔNICA BRASIL S.A;1690985;0;1690985;6044;0;6044
02.558.157/0001-62;2021-09-30;1;TELEFÔNICA BRASIL S.A;1690985;0;1690985;11669;0;11669
02.560.878/0001-07;2021-03-31;1;HOSPITAL ANCHIETA S.A.;55270;0;55270;0;0;0
02.560.878/0001-07;2021-06-30;1;HOSPITAL ANCHIETA S.A.;55270;0;55270;0;0;0
02.560.878/0001-07;2021-09-30;1;HOSPITAL ANCHIETA S.A.;55270;0;55270;0;0;0
02.591.787/0001-39;2021-03-31;1;CAPITALPART PARTICIPACOES S.A.;143243;0;143243;0;0;0
02.591.787/0001-39;2021-06-30;1;CAPITALPART PARTICIPACOES S.A.;143243;0;143243;0;0;0
02.591.787/0001-39;2021-09-30;1;CAPITALPART PARTICIPACOES S.A.;143243;0;143243;0;0;0
02.635.522/0001-95;2021-06-30;1;JALLES MACHADO S.A.;294697091;0;294697091;0;0;0
02.635.522/0001-95;2021-09-30;3;JALLES MACHADO S.A.;294697091;0;294697091;0;0;0
02.635.522/0001-95;2021-12-31;1;JALLES MACHADO S.A.;294697091;0;294697091;0;0;0
02.643.896/0001-52;2021-03-31;1;REAL AI PIC SEC DE CREDITOS IMOBILIARIO S.A.;59406;0;59406;0;0;0
02.643.896/0001-52;2021-06-30;1;REAL AI PIC SEC DE CREDITOS IMOBILIARIO S.A.;59406;0;59406;0;0;0
02.643.896/0001-52;2021-09-30;1;REAL AI PIC SEC DE CREDITOS IMOBILIARIO S.A.;59406;0;59406;0;0;0
02.664.042/0001-52;2021-03-31;1;TERMINAL GARAGEM MENEZES CORTES S.A.;526308;0;526308;2;0;2
02.664.042/0001-52;2021-06-30;1;TERMINAL GARAGEM MENEZES CORTES S.A.;526308;0;526308;2;0;2
02.664.042/0001-52;2021-09-30;1;TERMINAL GARAGEM MENEZES CORTES S.A.;526308;0;526308;2;0;2
02.682.287/0001-02;2021-03-31;1;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11000;0;11000;0;0;0
02.682.287/0001-02;2021-06-30;1;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11000;0;11000;0;0;0
02.682.287/0001-02;2021-09-30;1;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11000;0;11000;0;0;0
02.724.983/0001-34;2021-03-31;1;SANESALTO SANEAMENTO S.A.;50341;0;50341;0;0;0
02.724.983/0001-34;2021-06-30;1;SANESALTO SANEAMENTO S.A.;50341;0;50341;0;0;0
02.724.983/0001-34;2021-09-30;1;SANESALTO SANEAMENTO S.A.;50341;0;50341;0;0;0
02.736.470/0001-43;2021-03-31;1;CONFIANZA SECURITIZADORA SA;2354544;0;2354544;0;0;0
02.736.470/0001-43;2021-06-30;1;CONFIANZA SECURITIZADORA SA;2068;0;2068;0;0;0
02.736.470/0001-43;2021-09-30;1;CONFIANZA SECURITIZADORA SA;2128;0;2128;0;0;0
02.762.113/0001-50;2021-03-31;1;BRAZILIAN FINANCE E REAL ESTATE S.A.;239;478;717;0;0;0
02.762.113/0001-50;2021-06-30;1;BRAZILIAN FINANCE E REAL ESTATE S.A.;239;478;717;0;0;0
02.762.113/0001-50;2021-09-30;1;BRAZILIAN FINANCE E REAL ESTATE S.A.;239;478;717;0;0;0
02.762.115/0001-49;2021-03-31;1;MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.;6488;0;6488;0;0;0
02.762.121/0001-04;2021-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;862478;0;862478;419;0;419
02.762.121/0001-04;2021-06-30;1;SANTOS BRASIL PARTICIPACOES S.A.;862478;0;862478;419;0;419
02.762.121/0001-04;2021-09-30;1;SANTOS BRASIL PARTICIPACOES S.A.;862831;0;862831;419;0;419
02.762.124/0001-30;2021-03-31;1;BETAPART PARTICIPACOES S.A.;2761620;0;2761620;0;0;0
02.762.124/0001-30;2021-06-30;1;BETAPART PARTICIPACOES S.A.;2761620;0;2761620;0;0;0
02.762.124/0001-30;2021-09-30;1;BETAPART PARTICIPACOES S.A.;2761620;0;2761620;0;0;0
02.773.542/0001-22;2021-03-31;1;OPEA SECURITIZADORA S.A.;7927;0;7927;0;0;0
02.773.542/0001-22;2021-06-30;1;OPEA SECURITIZADORA S.A.;7927;0;7927;0;0;0
02.773.542/0001-22;2021-09-30;1;OPEA SECURITIZADORA S.A.;7927;0;7927;0;0;0
02.783.423/0001-50;2021-03-31;1;ALTERE SECURITIZADORA S.A.;36218984;0;36218984;0;0;0
02.783.423/0001-50;2021-06-30;1;ALTERE SECURITIZADORA S.A.;36218984;0;36218984;0;0;0
02.783.423/0001-50;2021-09-30;1;ALTERE SECURITIZADORA S.A.;36218984;0;36218984;0;0;0
02.796.775/0001-40;2021-03-31;1;GAMA PARTICIPACOES S.A.;1935716;0;1935716;0;0;0
02.796.775/0001-40;2021-06-30;1;GAMA PARTICIPACOES S.A.;1935716;0;1935716;0;0;0
02.796.775/0001-40;2021-09-30;1;GAMA PARTICIPACOES S.A.;1935716;0;1935716;0;0;0
02.800.026/0001-40;2021-03-31;1;COGNA EDUCAÇÃO S.A.;1876606210;0;1876606210;7515304;0;7515304
02.800.026/0001-40;2021-06-30;2;COGNA EDUCAÇÃO S.A.;1876606210;0;1876606210;7475021;0;7475021
02.800.026/0001-40;2021-09-30;1;COGNA EDUCAÇÃO S.A.;1876606210;0;1876606210;3027324;0;3027324
02.846.056/0001-97;2021-03-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2019998000;0;2019998000;2000;0;2000
02.846.056/0001-97;2021-06-30;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2019998000;0;2019998000;2000;0;2000
02.846.056/0001-97;2021-09-30;2;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2020000000;0;2020000000;2000;0;2000
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;67413;0;67413;0;0;0
02.860.694/0001-62;2021-06-30;1;T4F ENTRETENIMENTO S.A.;67413;0;67413;0;0;0
02.860.694/0001-62;2021-09-30;1;T4F ENTRETENIMENTO S.A.;67413;0;67413;0;0;0
02.916.265/0001-60;2021-03-31;1;JBS S.A.;2511135770;0;2511135770;18596800;0;18596800
02.916.265/0001-60;2021-06-30;1;JBS S.A.;2511135770;0;2511135770;197800;0;197800
02.916.265/0001-60;2021-09-30;1;JBS S.A.;2511135770;0;2511135770;44956800;0;44956800
02.919.555/0001-67;2021-03-31;1;ARTERIS S.A.;731481274;0;731481274;0;0;0
02.919.555/0001-67;2021-06-30;1;ARTERIS S.A.;731481274;0;731481274;0;0;0
02.919.555/0001-67;2021-09-30;1;ARTERIS S.A.;760339;0;760339;0;0;0
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;633420823;0;633420823;2504728;0;2504728
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;633420823;0;633420823;1394242;0;1394242
02.932.074/0001-91;2021-09-30;1;HYPERA S.A.;633420823;0;633420823;1201742;0;1201742
02.950.811/0001-89;2021-03-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;8066;0;8066;0;0;0
02.950.811/0001-89;2021-06-30;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;56133;0;56133;0;0;0
02.950.811/0001-89;2021-09-30;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;56133;0;56133;1061;0;1061
02.992.449/0001-09;2021-03-31;1;PROMPT PARTICIPACOES S.A.;106815796;0;106815796;0;0;0
02.992.449/0001-09;2021-06-30;1;PROMPT PARTICIPACOES S.A.;717502819;0;717502819;0;0;0
02.992.449/0001-09;2021-09-30;1;PROMPT PARTICIPACOES S.A.;717502819;0;717502819;0;0;0
02.998.301/0001-81;2021-03-31;1;RIO PARANAPANEMA ENERGIA S.A.;31478;62955;94433;0;0;0
02.998.301/0001-81;2021-06-30;1;RIO PARANAPANEMA ENERGIA S.A.;31478;62955;94433;0;0;0
02.998.301/0001-81;2021-09-30;1;RIO PARANAPANEMA ENERGIA S.A.;31478;62955;94433;0;0;0
02.998.611/0001-04;2021-03-31;1;ISA ENERGIA BRASIL;257937732;400945572;658883304;0;0;0
02.998.611/0001-04;2021-06-30;1;ISA ENERGIA BRASIL;257937732;400945572;658883304;0;0;0
02.998.611/0001-04;2021-09-30;1;ISA ENERGIA BRASIL;257937732;400945572;658883304;0;0;0
03.014.553/0001-91;2021-03-31;1;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;176000;0;176000;2493;0;2493
03.014.553/0001-91;2021-06-30;1;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;176000;0;176000;2493;0;2493
03.014.553/0001-91;2021-09-30;1;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;176000;0;176000;2493;0;2493
03.025.305/0001-46;2021-03-31;2;RODOVIAS DAS COLINAS S.A.;74220;0;74220;0;0;0
03.025.305/0001-46;2021-06-30;1;RODOVIAS DAS COLINAS S.A.;74220;0;74220;0;0;0
03.025.305/0001-46;2021-09-30;1;RODOVIAS DAS COLINAS S.A.;74220;0;74220;0;0;0
03.207.703/0001-83;2021-03-31;1;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;4763;0;4763;0;0;0
03.207.703/0001-83;2021-06-30;1;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;4763;0;4763;0;0;0
03.207.703/0001-83;2021-09-30;1;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;4763;0;4763;0;0;0
03.220.438/0001-73;2021-03-31;1;EQUATORIAL S.A.;1010511085;0;1010511085;28421100;0;28421100
03.220.438/0001-73;2021-06-30;1;EQUATORIAL S.A.;1010539585;0;1010539585;28421100;0;28421100
03.220.438/0001-73;2021-09-30;1;EQUATORIAL S.A.;1010539585;0;1010539585;28870100;0;28870100
03.303.999/0001-36;2021-03-31;1;DTCOM - DIRECT TO COMPANY S.A.;10680476;450655;11131131;0;0;0
03.303.999/0001-36;2021-06-30;1;DTCOM - DIRECT TO COMPANY S.A.;10680476;450655;11131131;0;0;0
03.303.999/0001-36;2021-09-30;1;DTCOM - DIRECT TO COMPANY S.A.;10680476;450655;11131131;0;0;0
03.342.704/0001-30;2021-03-31;1;PETRORECÔNCAVO S.A.;83911766;0;83911766;0;0;0
03.342.704/0001-30;2021-06-30;1;PETRORECÔNCAVO S.A.;248323532;0;248323532;0;0;0
03.342.704/0001-30;2021-09-30;1;PETRORECÔNCAVO S.A.;248428532;0;248428532;52488;0;52488
03.378.521/0001-75;2021-03-31;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;372555324;0;372555324;0;0;0
03.378.521/0001-75;2021-06-30;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;372555324;0;372555324;0;0;0
03.378.521/0001-75;2021-09-30;2;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;372555324;0;372555324;0;0;0
03.467.321/0001-99;2021-03-31;1;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;75529774;143412165;218941939;0;0;0
03.467.321/0001-99;2021-06-30;1;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;75529774;143412165;218941939;0;0;0
03.467.321/0001-99;2021-09-30;1;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;75529774;143412165;218941939;0;0;0
03.494.776/0001-01;2021-03-31;1;AMMO VAREJO S.A.;430382917;0;430382917;0;0;0
03.494.776/0001-01;2021-06-30;1;AMMO VAREJO S.A.;430382917;0;430382917;0;0;0
03.494.776/0001-01;2021-09-30;1;AMMO VAREJO S.A.;430382917;0;430382917;0;0;0
03.538.833/0001-07;2021-03-31;1;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;451303226;0;451303226;0;0;0
03.538.833/0001-07;2021-06-30;1;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;451303226;0;451303226;0;0;0
03.538.833/0001-07;2021-09-30;1;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;451303226;0;451303226;0;0;0
03.758.318/0001-24;2021-03-31;1;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;143057124;286114248;429171372;0;0;0
03.758.318/0001-24;2021-06-30;1;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;143057124;286114248;429171372;0;0;0
03.758.318/0001-24;2021-09-30;1;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;143057124;286114248;429171372;0;0;0
03.767.538/0001-14;2021-03-31;1;BRAZILIAN SECURITIES CIA SECURITIZACAO;77864966;0;77864966;0;0;0
03.767.538/0001-14;2021-06-30;1;BRAZILIAN SECURITIES CIA SECURITIZACAO;77864966;0;77864966;0;0;0
03.767.538/0001-14;2021-09-30;1;BRAZILIAN SECURITIES CIA SECURITIZACAO;77864966;0;77864966;0;0;0
03.795.050/0001-09;2021-03-31;1;TERMOPERNAMBUCO S.A.;539570;0;539570;0;0;0
03.795.050/0001-09;2021-06-30;1;TERMOPERNAMBUCO S.A.;539570;0;539570;0;0;0
03.795.050/0001-09;2021-09-30;1;TERMOPERNAMBUCO S.A.;539570;0;539570;0;0;0
03.802.115/0001-98;2021-03-31;1;CLEAR SALE S.A.;11030000;0;11030000;0;0;0
03.802.115/0001-98;2021-06-30;1;CLEAR SALE S.A.;11151415;0;11151415;0;0;0
03.802.115/0001-98;2021-09-30;2;CLEAR SALE S.A.;187926060;0;0;0;0;0
03.818.379/0001-30;2021-03-31;1;SABER SERVIÇOS EDUCACIONAIS S.A.;5125569249;0;5125569249;0;0;0
03.818.379/0001-30;2021-06-30;1;SABER SERVIÇOS EDUCACIONAIS S.A.;5125569249;0;5125569249;0;0;0
03.818.379/0001-30;2021-09-30;1;SABER SERVIÇOS EDUCACIONAIS S.A.;5125569249;0;5125569249;0;0;0
03.847.461/0001-92;2021-03-31;1;BRADESPAR S.A.;122171;225863;348034;0;0;0
03.847.461/0001-92;2021-06-30;1;BRADESPAR S.A.;122171;225863;348034;0;0;0
03.847.461/0001-92;2021-09-30;1;BRADESPAR S.A.;137990;255107;393097;0;0;0
03.853.896/0001-40;2021-03-31;1;MARFRIG GLOBAL FOODS S.A.;711369913;0;711369913;19732781;0;19732781
03.853.896/0001-40;2021-06-30;2;MARFRIG GLOBAL FOODS S.A.;711369913;0;711369913;27100010;0;27100010
03.853.896/0001-40;2021-09-30;1;MARFRIG GLOBAL FOODS S.A.;691369913;0;691369913;6936748;0;0
03.953.509/0001-47;2021-03-31;1;CPFL GERACAO DE ENERGIA S.A.;181789019;0;181789019;0;0;0
03.953.509/0001-47;2021-06-30;1;CPFL GERACAO DE ENERGIA S.A.;225137769;0;225137769;0;0;0
03.953.509/0001-47;2021-09-30;1;CPFL GERACAO DE ENERGIA S.A.;225137769;0;225137769;0;0;0
03.983.431/0001-03;2021-03-31;1;EDP - ENERGIAS DO BRASIL S.A.;606850;0;606850;25146;0;25146
03.983.431/0001-03;2021-06-30;1;EDP - ENERGIAS DO BRASIL S.A.;606850;0;606850;26000;0;26000
03.983.431/0001-03;2021-09-30;1;EDP - ENERGIAS DO BRASIL S.A.;606850;0;606850;25885;0;25885
04.030.182/0001-02;2021-03-31;1;CABINDA PARTICIPACOES S.A.;2458000;4916000;7374000;0;0;0
04.030.182/0001-02;2021-06-30;1;CABINDA PARTICIPACOES S.A.;2458000;4917000;7375000;0;0;0
04.030.182/0001-02;2021-09-30;1;CABINDA PARTICIPACOES S.A.;2458000;4917000;7375000;0;0;0
04.031.213/0001-31;2021-03-31;1;CACONDE PARTICIPACOES S.A.;703211;1406542;2109753;0;0;0
04.031.213/0001-31;2021-06-30;1;CACONDE PARTICIPACOES S.A.;703211;1406542;2109753;0;0;0
04.031.213/0001-31;2021-09-30;1;CACONDE PARTICIPACOES S.A.;703211;1406542;2109753;0;0;0
04.032.433/0001-80;2021-03-31;1;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;24788472;0;24788472;2204;0;2204
04.032.433/0001-80;2021-06-30;1;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;26649442;0;26649442;2204;0;2204
04.032.433/0001-80;2021-09-30;1;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;26649442;0;26649442;2204;0;2204
04.038.763/0001-82;2021-03-31;1;CAIANDA PARTICIPACOES S.A.;686869;1373254;2060123;0;0;0
04.038.763/0001-82;2021-06-30;1;CAIANDA PARTICIPACOES S.A.;686869;1373254;2060123;0;0;0
04.038.763/0001-82;2021-09-30;1;CAIANDA PARTICIPACOES S.A.;776269;1553254;2329523;0;0;0
04.065.791/0001-99;2021-03-31;1;SINQIA S.A.;70548812;0;70548812;1749590;0;1749590
04.065.791/0001-99;2021-06-30;1;SINQIA S.A.;70548812;0;70548812;59107;0;59107
04.065.791/0001-99;2021-09-30;1;SINQIA S.A.;87941972;0;87941972;1061866;0;1061866
04.065.791/0001-99;2021-12-31;1;SINQIA S.A.;87941972;0;87941972;2191561;0;2191561
04.069.709/0001-02;2021-03-31;1;BIONEXO S.A.;90003096;42462759;132465855;0;0;0
04.069.709/0001-02;2021-06-30;1;BIONEXO S.A.;90003096;42462759;132465855;0;0;0
04.069.709/0001-02;2021-09-30;2;BIONEXO S.A.;90424273;42547807;132972080;0;0;0
04.089.570/0001-50;2021-03-31;1;ÁGUAS GUARIROBA S.A;111800014;0;111800014;0;0;0
04.089.570/0001-50;2021-06-30;1;ÁGUAS GUARIROBA S.A;111800014;0;111800014;0;0;0
04.089.570/0001-50;2021-09-30;1;ÁGUAS GUARIROBA S.A;331012035;0;331012035;0;0;0
04.128.563/0001-10;2021-03-31;2;AES TIETE ENERGIA SA;786265133;1209267468;1995532601;3;12;15
04.128.563/0001-10;2021-06-30;1;AES TIETE ENERGIA SA;786265136;1209267480;1995532616;0;0;0
04.128.563/0001-10;2021-09-30;2;AES TIETE ENERGIA SA;786265136;1209267480;1995532616;0;0;0
04.149.454/0001-80;2021-03-31;1;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;558699;0;558699;713;0;713
04.149.454/0001-80;2021-06-30;3;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;696334;0;696334;713;0;713
04.149.454/0001-80;2021-09-30;1;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;696334;0;696334;713;0;713
04.172.213/0001-51;2021-03-31;1;CIA PIRATININGA DE FORCA E LUZ;53096770;0;53096770;0;0;0
04.172.213/0001-51;2021-06-30;1;CIA PIRATININGA DE FORCA E LUZ;53096770180;0;53096770180;0;0;0
04.172.213/0001-51;2021-09-30;1;CIA PIRATININGA DE FORCA E LUZ;53096770180;0;53096770180;0;0;0
04.200.649/0001-07;2021-03-31;1;COMPANHIA PROVINCIA DE SECURITIZACAO;820000;0;820000;0;0;0
04.200.649/0001-07;2021-06-30;1;COMPANHIA PROVINCIA DE SECURITIZACAO;820000;0;820000;0;0;0
04.200.649/0001-07;2021-09-30;1;COMPANHIA PROVINCIA DE SECURITIZACAO;820000;0;820000;0;0;0
04.233.319/0001-18;2021-03-31;1;NCF PARTICIPAÇÕES S/A;1685707;1502370;3188077;0;0;0
04.233.319/0001-18;2021-06-30;1;NCF PARTICIPAÇÕES S/A;1685707;1502370;3188077;0;0;0
04.233.319/0001-18;2021-09-30;1;NCF PARTICIPAÇÕES S/A;1685707;1502370;3188077;0;0;0
04.370.282/0001-70;2021-03-31;1;COPEL GERAÇÃO E TRANSMISSÃO S.A.;5765226052;0;5765226052;0;0;0
04.370.282/0001-70;2021-06-30;1;COPEL GERAÇÃO E TRANSMISSÃO S.A.;5765226052;0;5765226052;0;0;0
04.370.282/0001-70;2021-09-30;1;COPEL GERAÇÃO E TRANSMISSÃO S.A.;5772757424;0;5772757424;0;0;0
04.423.567/0001-21;2021-03-31;1;ENEVA S.A;1265094;0;1265094;4641;0;4641
04.423.567/0001-21;2021-06-30;2;ENEVA S.A;1266038;0;1266038;560;0;560
04.423.567/0001-21;2021-09-30;1;ENEVA S.A;1266038;0;1266038;560;0;560
04.437.534/0001-30;2021-03-31;2;LOCAMÉRICA RENT-A-CAR S.A.;86974124;0;86974124;0;0;0
04.437.534/0001-30;2021-06-30;1;LOCAMÉRICA RENT-A-CAR S.A.;86974124;0;86974124;0;0;0
04.437.534/0001-30;2021-09-30;1;LOCAMÉRICA RENT-A-CAR S.A.;86974124;0;86974124;0;0;0
04.739.720/0001-24;2021-03-31;1;USINA TERMELÉTRICA PAMPA SUL S.A.;1076692000;0;1076692000;0;0;0
04.739.720/0001-24;2021-06-30;1;USINA TERMELÉTRICA PAMPA SUL S.A.;1076692000;0;1076692000;0;0;0
04.739.720/0001-24;2021-09-30;1;USINA TERMELÉTRICA PAMPA SUL S.A.;1076692000;0;1076692000;0;0;0
04.752.991/0001-10;2021-03-31;1;BIOMM S.A.;67716252;0;67716252;0;0;0
04.752.991/0001-10;2021-06-30;1;BIOMM S.A.;67770316;0;67770316;0;0;0
04.752.991/0001-10;2021-09-30;1;BIOMM S.A.;67776090;0;67776090;0;0;0
04.821.041/0001-08;2021-03-31;1;METALFRIO SOLUTIONS S.A.;4106754;0;4106754;0;0;0
04.821.041/0001-08;2021-06-30;1;METALFRIO SOLUTIONS S.A.;4106754;0;4106754;0;0;0
04.821.041/0001-08;2021-09-30;1;METALFRIO SOLUTIONS S.A.;4106754;0;4106754;0;0;0
04.895.728/0001-80;2021-03-31;1;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2204620569;4453438;2209074007;0;0;0
04.895.728/0001-80;2021-06-30;1;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2204620569;4453438;2209074007;0;0;0
04.895.728/0001-80;2021-09-30;1;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2204620569;4453438;2209074007;0;0;0
04.902.979/0001-44;2021-03-31;1;BCO AMAZONIA S.A.;29645967;0;29645967;0;0;0
04.902.979/0001-44;2021-06-30;1;BCO AMAZONIA S.A.;29645967;0;29645967;0;0;0
04.902.979/0001-44;2021-09-30;1;BCO AMAZONIA S.A.;29645967;0;29645967;0;0;0
04.912.242/0001-02;2021-03-31;1;PORTUENSE FERRAGENS S/A;24;5;29;0;0;0
04.912.242/0001-02;2021-06-30;1;PORTUENSE FERRAGENS S/A;24;5;29;0;0;0
04.912.242/0001-02;2021-09-30;1;PORTUENSE FERRAGENS S/A;24;5;29;0;0;0
04.913.711/0001-08;2021-03-31;2;BCO ESTADO DO PARA S.A.;9521649;0;9521649;0;0;0
04.913.711/0001-08;2021-06-30;2;BCO ESTADO DO PARA S.A.;9521649;0;9521649;0;0;0
04.913.711/0001-08;2021-09-30;1;BCO ESTADO DO PARA S.A.;9521649;0;9521649;0;0;0
04.972.092/0001-22;2021-03-31;1;GRUPO FARTURA DE HORTIFRUT S.A.;2781220;0;2781220;0;0;0
04.972.092/0001-22;2021-06-30;1;GRUPO FARTURA DE HORTIFRUT S.A.;2781220;0;2781220;0;0;0
04.972.092/0001-22;2021-09-30;1;GRUPO FARTURA DE HORTIFRUT S.A.;2781220;0;2781220;0;0;0
04.986.320/0001-13;2021-03-31;1;SER EDUCACIONAL S.A.;128721560;0;128721560;0;0;0
04.986.320/0001-13;2021-06-30;1;SER EDUCACIONAL S.A.;128721560;0;128721560;0;0;0
04.986.320/0001-13;2021-09-30;1;SER EDUCACIONAL S.A.;128721560;0;128721560;0;0;0
04.992.714/0001-84;2021-03-31;1;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;2312328578;0;2312328578;0;0;0
04.992.714/0001-84;2021-06-30;1;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;2312328578;0;2312328578;0;0;0
04.992.714/0001-84;2021-09-30;1;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;2312328578;0;2312328578;0;0;0
05.197.443/0001-38;2021-03-31;1;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;3714929530;0;3714929530;2280;0;2280
05.197.443/0001-38;2021-06-30;1;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;3891569750;0;3891569750;2280;0;2280
05.197.443/0001-38;2021-09-30;1;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;3891569750;0;3891569750;5120780;0;5120780
05.303.439/0001-07;2021-03-31;1;UNIGEL PARTICIPAÇÕES S.A.;414297488;0;414297488;0;0;0
05.303.439/0001-07;2021-06-30;1;UNIGEL PARTICIPAÇÕES S.A.;414297488;0;414297488;0;0;0
05.303.439/0001-07;2021-09-30;1;UNIGEL PARTICIPAÇÕES S.A.;414297488;0;414297488;0;0;0
05.336.882/0001-84;2021-03-31;1;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;76281;0;76281;0;0;0
05.336.882/0001-84;2021-06-30;1;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;76281;0;76281;0;0;0
05.336.882/0001-84;2021-09-30;1;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;20000;0;20000;0;0;0
05.347.060/0001-07;2021-03-31;1;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;52000;0;52000;0;0;0
05.347.060/0001-07;2021-06-30;1;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;52000;0;52000;0;0;0
05.347.060/0001-07;2021-09-30;1;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;164690130;0;164690130;0;0;0
05.721.735/0001-28;2021-03-31;1;WILSON SONS LTD.;71918;0;71918;0;0;0
05.721.735/0001-28;2021-06-30;1;WILSON SONS LTD.;72860;0;72860;0;0;0
05.730.375/0001-20;2021-03-31;1;SMILES FIDELIDADE S.A.;124158953;0;124158953;0;0;0
05.730.375/0001-20;2021-06-30;1;SMILES FIDELIDADE S.A.;124158953;0;124158953;0;0;0
05.799.312/0001-20;2021-03-31;1;TERRA SANTA AGRO S.A.;21787;0;21787;0;0;0
05.799.312/0001-20;2021-06-30;1;TERRA SANTA AGRO S.A.;28952;0;28952;0;0;0
05.878.397/0001-32;2021-03-31;1;ALLOS S.A.;265772778;0;265772778;876688;0;876688
